Territory X Date,target
Estonia X 05/27/20,63
Estonia X 05/28/20,66
Estonia X 05/29/20,66
Estonia X 05/30/20,67
Estonia X 05/31/20,68
Estonia X 06/01/20,70
Estonia X 06/02/20,71
Estonia X 06/03/20,72
Estonia X 06/04/20,72
Estonia X 06/05/20,72
Estonia X 06/06/20,72
Estonia X 06/07/20,73
Eswatini X 03/06/20,0
Eswatini X 03/07/20,0
Eswatini X 03/08/20,0
Eswatini X 03/09/20,0
Eswatini X 03/10/20,0
Eswatini X 03/11/20,0
Eswatini X 03/12/20,0
Eswatini X 03/13/20,0
Eswatini X 03/14/20,0
Eswatini X 03/15/20,0
Eswatini X 03/16/20,0
Eswatini X 03/17/20,0
Eswatini X 03/18/20,0
Eswatini X 03/19/20,0
Eswatini X 03/20/20,0
Eswatini X 03/21/20,0
Eswatini X 03/22/20,0
Eswatini X 03/23/20,0
Eswatini X 03/24/20,0
Eswatini X 03/25/20,0
Eswatini X 03/26/20,0
Eswatini X 03/27/20,0
Eswatini X 03/28/20,0
Eswatini X 03/29/20,0
Eswatini X 03/30/20,0
Eswatini X 03/31/20,0
Eswatini X 04/01/20,0
Eswatini X 04/02/20,0
Eswatini X 04/03/20,0
Eswatini X 04/04/20,0
Eswatini X 04/05/20,0
Eswatini X 04/06/20,0
Eswatini X 04/07/20,0
Eswatini X 04/08/20,0
Eswatini X 04/09/20,0
Eswatini X 04/10/20,0
Eswatini X 04/11/20,0
Eswatini X 04/12/20,0
Eswatini X 04/13/20,0
Eswatini X 04/14/20,0
Eswatini X 04/15/20,0
Eswatini X 04/16/20,0
Eswatini X 04/17/20,1
Eswatini X 04/18/20,1
Eswatini X 04/19/20,1
Eswatini X 04/20/20,1
Eswatini X 04/21/20,1
Eswatini X 04/22/20,1
Eswatini X 04/23/20,1
Eswatini X 04/24/20,1
Eswatini X 04/25/20,1
Eswatini X 04/26/20,1
Eswatini X 04/27/20,1
Eswatini X 04/28/20,1
Eswatini X 04/29/20,1
Eswatini X 04/30/20,1
Eswatini X 05/01/20,1
Eswatini X 05/02/20,1
Eswatini X 05/03/20,1
Eswatini X 05/04/20,1
Eswatini X 05/05/20,1
Eswatini X 05/06/20,1
Eswatini X 05/07/20,2
Eswatini X 05/08/20,2
Eswatini X 05/09/20,2
Eswatini X 05/10/20,2
Eswatini X 05/11/20,2
Eswatini X 05/12/20,2
Eswatini X 05/13/20,2
Eswatini X 05/14/20,3
Eswatini X 05/15/20,3
Eswatini X 05/16/20,3
Eswatini X 05/17/20,3
Eswatini X 05/18/20,3
Eswatini X 05/19/20,3
Eswatini X 05/20/20,3
Eswatini X 05/21/20,3
Eswatini X 05/22/20,3
Eswatini X 05/23/20,3
Eswatini X 05/24/20,3
Eswatini X 05/25/20,3
Eswatini X 05/26/20,3
Eswatini X 05/27/20,3
Eswatini X 05/28/20,3
Eswatini X 05/29/20,3
Eswatini X 05/30/20,3
Eswatini X 05/31/20,3
Eswatini X 06/01/20,3
Eswatini X 06/02/20,3
Eswatini X 06/03/20,4
Eswatini X 06/04/20,4
Eswatini X 06/05/20,4
Eswatini X 06/06/20,4
Eswatini X 06/07/20,4
Ethiopia X 03/06/20,0
Ethiopia X 03/07/20,0
Ethiopia X 03/08/20,0
Ethiopia X 03/09/20,0
Ethiopia X 03/10/20,0
Ethiopia X 03/11/20,0
Ethiopia X 03/12/20,0
Ethiopia X 03/13/20,0
Ethiopia X 03/14/20,0
Ethiopia X 03/15/20,0
Ethiopia X 03/16/20,0
Ethiopia X 03/17/20,0
Ethiopia X 03/18/20,0
Ethiopia X 03/19/20,0
Ethiopia X 03/20/20,0
Ethiopia X 03/21/20,0
Ethiopia X 03/22/20,0
Ethiopia X 03/23/20,0
Ethiopia X 03/24/20,0
Ethiopia X 03/25/20,0
Ethiopia X 03/26/20,0
Ethiopia X 03/27/20,0
Ethiopia X 03/28/20,0
Ethiopia X 03/29/20,0
Ethiopia X 03/30/20,0
Ethiopia X 03/31/20,0
Ethiopia X 04/01/20,0
Ethiopia X 04/02/20,0
Ethiopia X 04/03/20,0
Ethiopia X 04/04/20,0
Ethiopia X 04/05/20,0
Ethiopia X 04/06/20,3
Ethiopia X 04/07/20,2
Ethiopia X 04/08/20,2
Ethiopia X 04/09/20,2
Ethiopia X 04/10/20,2
Ethiopia X 04/11/20,4
Ethiopia X 04/12/20,3
Ethiopia X 04/13/20,3
Ethiopia X 04/14/20,3
Ethiopia X 04/15/20,3
Ethiopia X 04/16/20,3
Ethiopia X 04/17/20,3
Ethiopia X 04/18/20,3
Ethiopia X 04/19/20,3
Ethiopia X 04/20/20,3
Ethiopia X 04/21/20,3
Ethiopia X 04/22/20,3
Ethiopia X 04/23/20,3
Ethiopia X 04/24/20,3
Ethiopia X 04/25/20,3
Ethiopia X 04/26/20,3
Ethiopia X 04/27/20,3
Ethiopia X 04/28/20,3
Ethiopia X 04/29/20,3
Ethiopia X 04/30/20,3
Ethiopia X 05/01/20,3
Ethiopia X 05/02/20,3
Ethiopia X 05/03/20,3
Ethiopia X 05/04/20,4
Ethiopia X 05/05/20,3
Ethiopia X 05/06/20,5
Ethiopia X 05/07/20,5
Ethiopia X 05/08/20,4
Ethiopia X 05/09/20,4
Ethiopia X 05/10/20,4
Ethiopia X 05/11/20,4
Ethiopia X 05/12/20,4
Ethiopia X 05/13/20,4
Ethiopia X 05/14/20,4
Ethiopia X 05/15/20,4
Ethiopia X 05/16/20,4
Ethiopia X 05/17/20,4
Ethiopia X 05/18/20,4
Ethiopia X 05/19/20,4
Ethiopia X 05/20/20,4
Ethiopia X 05/21/20,4
Ethiopia X 05/22/20,4
Ethiopia X 05/23/20,4
Ethiopia X 05/24/20,4
Ethiopia X 05/25/20,4
Ethiopia X 05/26/20,4
Ethiopia X 05/27/20,4
Ethiopia X 05/28/20,4
Ethiopia X 05/29/20,4
Ethiopia X 05/30/20,4
Ethiopia X 05/31/20,5
Ethiopia X 06/01/20,5
Ethiopia X 06/02/20,5
Ethiopia X 06/03/20,5
Ethiopia X 06/04/20,5
Ethiopia X 06/05/20,6
Ethiopia X 06/06/20,6
Ethiopia X 06/07/20,6
Faroe Islands X 03/06/20,0
Faroe Islands X 03/07/20,0
Faroe Islands X 03/08/20,0
Faroe Islands X 03/09/20,0
Faroe Islands X 03/10/20,0
Faroe Islands X 03/11/20,0
Faroe Islands X 03/12/20,0
Faroe Islands X 03/13/20,0
Faroe Islands X 03/14/20,0
Faroe Islands X 03/15/20,0
Faroe Islands X 03/16/20,0
Faroe Islands X 03/17/20,0
Faroe Islands X 03/18/20,0
Faroe Islands X 03/19/20,0
Faroe Islands X 03/20/20,0
Faroe Islands X 03/21/20,0
Faroe Islands X 03/22/20,0
Faroe Islands X 03/23/20,0
Faroe Islands X 03/24/20,0
Faroe Islands X 03/25/20,0
Faroe Islands X 03/26/20,0
Faroe Islands X 03/27/20,0
Faroe Islands X 03/28/20,0
Faroe Islands X 03/29/20,0
Faroe Islands X 03/30/20,0
Faroe Islands X 03/31/20,0
Faroe Islands X 04/01/20,0
Faroe Islands X 04/02/20,0
Faroe Islands X 04/03/20,0
Faroe Islands X 04/04/20,0
Faroe Islands X 04/05/20,0
Faroe Islands X 04/06/20,0
Faroe Islands X 04/07/20,0
Faroe Islands X 04/08/20,0
Faroe Islands X 04/09/20,0
Faroe Islands X 04/10/20,0
Faroe Islands X 04/11/20,0
Faroe Islands X 04/12/20,0
Faroe Islands X 04/13/20,0
Faroe Islands X 04/14/20,0
Faroe Islands X 04/15/20,0
Faroe Islands X 04/16/20,0
Faroe Islands X 04/17/20,0
Faroe Islands X 04/18/20,0
Faroe Islands X 04/19/20,0
Faroe Islands X 04/20/20,0
Faroe Islands X 04/21/20,0
Faroe Islands X 04/22/20,0
Faroe Islands X 04/23/20,0
Faroe Islands X 04/24/20,0
Faroe Islands X 04/25/20,0
Faroe Islands X 04/26/20,0
Faroe Islands X 04/27/20,0
Faroe Islands X 04/28/20,0
Faroe Islands X 04/29/20,0
Faroe Islands X 04/30/20,0
Faroe Islands X 05/01/20,0
Faroe Islands X 05/02/20,0
Faroe Islands X 05/03/20,0
Faroe Islands X 05/04/20,0
Faroe Islands X 05/05/20,0
Faroe Islands X 05/06/20,0
Faroe Islands X 05/07/20,0
Faroe Islands X 05/08/20,0
Faroe Islands X 05/09/20,0
Faroe Islands X 05/10/20,0
Faroe Islands X 05/11/20,0
Faroe Islands X 05/12/20,0
Faroe Islands X 05/13/20,0
Faroe Islands X 05/14/20,0
Faroe Islands X 05/15/20,0
Faroe Islands X 05/16/20,0
Faroe Islands X 05/17/20,0
Faroe Islands X 05/18/20,0
Faroe Islands X 05/19/20,0
Faroe Islands X 05/20/20,0
Faroe Islands X 05/21/20,0
Faroe Islands X 05/22/20,0
Faroe Islands X 05/23/20,0
Faroe Islands X 05/24/20,0
Faroe Islands X 05/25/20,0
Faroe Islands X 05/26/20,0
Faroe Islands X 05/27/20,0
Faroe Islands X 05/28/20,0
Faroe Islands X 05/29/20,0
Faroe Islands X 05/30/20,0
Faroe Islands X 05/31/20,0
Faroe Islands X 06/01/20,0
Faroe Islands X 06/02/20,0
Faroe Islands X 06/03/20,0
Faroe Islands X 06/04/20,0
Faroe Islands X 06/05/20,0
Faroe Islands X 06/06/20,0
Faroe Islands X 06/07/20,0
Fiji X 03/06/20,0
Fiji X 03/07/20,0
Fiji X 03/08/20,0
Fiji X 03/09/20,0
Fiji X 03/10/20,0
Fiji X 03/11/20,0
Fiji X 03/12/20,0
Fiji X 03/13/20,0
Fiji X 03/14/20,0
Fiji X 03/15/20,0
Fiji X 03/16/20,0
Fiji X 03/17/20,0
Fiji X 03/18/20,0
Fiji X 03/19/20,0
Fiji X 03/20/20,0
Fiji X 03/21/20,0
Fiji X 03/22/20,0
Fiji X 03/23/20,0
Fiji X 03/24/20,0
Fiji X 03/25/20,0
Fiji X 03/26/20,0
Fiji X 03/27/20,0
Fiji X 03/28/20,0
Fiji X 03/29/20,0
Fiji X 03/30/20,0
Fiji X 03/31/20,0
Fiji X 04/01/20,0
Fiji X 04/02/20,0
Fiji X 04/03/20,0
Fiji X 04/04/20,0
Fiji X 04/05/20,0
Fiji X 04/06/20,0
Fiji X 04/07/20,0
Fiji X 04/08/20,0
Fiji X 04/09/20,0
Fiji X 04/10/20,0
Fiji X 04/11/20,0
Fiji X 04/12/20,0
Fiji X 04/13/20,0
Fiji X 04/14/20,0
Fiji X 04/15/20,0
Fiji X 04/16/20,0
Fiji X 04/17/20,0
Fiji X 04/18/20,0
Fiji X 04/19/20,0
Fiji X 04/20/20,0
Fiji X 04/21/20,0
Fiji X 04/22/20,0
Fiji X 04/23/20,0
Fiji X 04/24/20,0
Fiji X 04/25/20,0
Fiji X 04/26/20,0
Fiji X 04/27/20,0
Fiji X 04/28/20,0
Fiji X 04/29/20,0
Fiji X 04/30/20,0
Fiji X 05/01/20,0
Fiji X 05/02/20,0
Fiji X 05/03/20,0
Fiji X 05/04/20,0
Fiji X 05/05/20,0
Fiji X 05/06/20,0
Fiji X 05/07/20,0
Fiji X 05/08/20,0
Fiji X 05/09/20,0
Fiji X 05/10/20,0
Fiji X 05/11/20,0
Fiji X 05/12/20,0
Fiji X 05/13/20,0
Fiji X 05/14/20,0
Fiji X 05/15/20,0
Fiji X 05/16/20,0
Fiji X 05/17/20,0
Fiji X 05/18/20,0
Fiji X 05/19/20,0
Fiji X 05/20/20,0
Fiji X 05/21/20,0
Fiji X 05/22/20,0
Fiji X 05/23/20,0
Fiji X 05/24/20,0
Fiji X 05/25/20,0
Fiji X 05/26/20,0
Fiji X 05/27/20,0
Fiji X 05/28/20,0
Fiji X 05/29/20,0
Fiji X 05/30/20,0
Fiji X 05/31/20,0
Fiji X 06/01/20,0
Fiji X 06/02/20,0
Fiji X 06/03/20,0
Fiji X 06/04/20,0
Fiji X 06/05/20,0
Fiji X 06/06/20,0
Fiji X 06/07/20,0
Finland X 03/06/20,0
Finland X 03/07/20,0
Finland X 03/08/20,0
Finland X 03/09/20,0
Finland X 03/10/20,0
Finland X 03/11/20,0
Finland X 03/12/20,0
Finland X 03/13/20,0
Finland X 03/14/20,0
Finland X 03/15/20,0
Finland X 03/16/20,0
Finland X 03/17/20,0
Finland X 03/18/20,0
Finland X 03/19/20,0
Finland X 03/20/20,0
Finland X 03/21/20,0
Finland X 03/22/20,2
Finland X 03/23/20,2
Finland X 03/24/20,2
Finland X 03/25/20,2
Finland X 03/26/20,4
Finland X 03/27/20,6
Finland X 03/28/20,8
Finland X 03/29/20,11
Finland X 03/30/20,13
Finland X 03/31/20,15
Finland X 04/01/20,19
Finland X 04/02/20,19
Finland X 04/03/20,21
Finland X 04/04/20,22
Finland X 04/05/20,27
Finland X 04/06/20,31
Finland X 04/07/20,29
Finland X 04/08/20,37
Finland X 04/09/20,43
Finland X 04/10/20,45
Finland X 04/11/20,52
Finland X 04/12/20,52
Finland X 04/13/20,60
Finland X 04/14/20,63
Finland X 04/15/20,68
Finland X 04/16/20,77
Finland X 04/17/20,79
Finland X 04/18/20,88
Finland X 04/19/20,95
Finland X 04/20/20,99
Finland X 04/21/20,103
Finland X 04/22/20,153
Finland X 04/23/20,161
Finland X 04/24/20,185
Finland X 04/25/20,189
Finland X 04/26/20,197
Finland X 04/27/20,200
Finland X 04/28/20,203
Finland X 04/29/20,206
Finland X 04/30/20,214
Finland X 05/01/20,218
Finland X 05/02/20,227
Finland X 05/03/20,227
Finland X 05/04/20,235
Finland X 05/05/20,251
Finland X 05/06/20,255
Finland X 05/07/20,258
Finland X 05/08/20,267
Finland X 05/09/20,272
Finland X 05/10/20,280
Finland X 05/11/20,287
Finland X 05/12/20,294
Finland X 05/13/20,303
Finland X 05/14/20,309
Finland X 05/15/20,317
Finland X 05/16/20,326
Finland X 05/17/20,333
Finland X 05/18/20,339
Finland X 05/19/20,368
Finland X 05/20/20,377
Finland X 05/21/20,395
Finland X 05/22/20,402
Finland X 05/23/20,411
Finland X 05/24/20,418
Finland X 05/25/20,424
Finland X 05/26/20,432
Finland X 05/27/20,439
Finland X 05/28/20,446
Finland X 05/29/20,454
Finland X 05/30/20,460
Finland X 05/31/20,470
Finland X 06/01/20,479
Finland X 06/02/20,487
Finland X 06/03/20,495
Finland X 06/04/20,502
Finland X 06/05/20,511
Finland X 06/06/20,518
Finland X 06/07/20,527
France X 03/06/20,8
France X 03/07/20,11
France X 03/08/20,13
France X 03/09/20,24
France X 03/10/20,21
France X 03/11/20,41
France X 03/12/20,58
France X 03/13/20,52
France X 03/14/20,96
France X 03/15/20,103
France X 03/16/20,97
France X 03/17/20,178
France X 03/18/20,162
France X 03/19/20,159
France X 03/20/20,308
France X 03/21/20,586
France X 03/22/20,685
France X 03/23/20,791
France X 03/24/20,1007
France X 03/25/20,1287
France X 03/26/20,1534
France X 03/27/20,1968
France X 03/28/20,2273
France X 03/29/20,2606
France X 03/30/20,2893
France X 03/31/20,3365
France X 04/01/20,3930
France X 04/02/20,5014
France X 04/03/20,6150
France X 04/04/20,7411
France X 04/05/20,8512
France X 04/06/20,8815
France X 04/07/20,9686
France X 04/08/20,11377
France X 04/09/20,11665
France X 04/10/20,13250
France X 04/11/20,14185
France X 04/12/20,14641
France X 04/13/20,15100
France X 04/14/20,15586
France X 04/15/20,16380
France X 04/16/20,18176
France X 04/17/20,18777
France X 04/18/20,19475
France X 04/19/20,20028
France X 04/20/20,20263
France X 04/21/20,20793
France X 04/22/20,21304
France X 04/23/20,21842
France X 04/24/20,22346
France X 04/25/20,22668
France X 04/26/20,22994
France X 04/27/20,23153
France X 04/28/20,23636
France X 04/29/20,23987
France X 04/30/20,24442
France X 05/01/20,24680
France X 05/02/20,24840
France X 05/03/20,24969
France X 05/04/20,25046
France X 05/05/20,25403
France X 05/06/20,25799
France X 05/07/20,26031
France X 05/08/20,26297
France X 05/09/20,26550
France X 05/10/20,26788
France X 05/11/20,27059
France X 05/12/20,27284
France X 05/13/20,27491
France X 05/14/20,27769
France X 05/15/20,28094
France X 05/16/20,28388
France X 05/17/20,28716
France X 05/18/20,29048
France X 05/19/20,29401
France X 05/20/20,29743
France X 05/21/20,30142
France X 05/22/20,30524
France X 05/23/20,30910
France X 05/24/20,31296
France X 05/25/20,31701
France X 05/26/20,32148
France X 05/27/20,32752
France X 05/28/20,33420
France X 05/29/20,34154
France X 05/30/20,34856
France X 05/31/20,35315
France X 06/01/20,35882
France X 06/02/20,36711
France X 06/03/20,37148
France X 06/04/20,37941
France X 06/05/20,38578
France X 06/06/20,39042
France X 06/07/20,39462
French Guiana X 03/06/20,0
French Guiana X 03/07/20,0
French Guiana X 03/08/20,0
French Guiana X 03/09/20,0
French Guiana X 03/10/20,0
French Guiana X 03/11/20,0
French Guiana X 03/12/20,0
French Guiana X 03/13/20,0
French Guiana X 03/14/20,0
French Guiana X 03/15/20,0
French Guiana X 03/16/20,0
French Guiana X 03/17/20,0
French Guiana X 03/18/20,0
French Guiana X 03/19/20,0
French Guiana X 03/20/20,0
French Guiana X 03/21/20,0
French Guiana X 03/22/20,0
French Guiana X 03/23/20,0
French Guiana X 03/24/20,0
French Guiana X 03/25/20,0
French Guiana X 03/26/20,0
French Guiana X 03/27/20,0
French Guiana X 03/28/20,0
French Guiana X 03/29/20,0
French Guiana X 03/30/20,0
French Guiana X 03/31/20,0
French Guiana X 04/01/20,0
French Guiana X 04/02/20,0
French Guiana X 04/03/20,0
French Guiana X 04/04/20,0
French Guiana X 04/05/20,0
French Guiana X 04/06/20,0
French Guiana X 04/07/20,0
French Guiana X 04/08/20,0
French Guiana X 04/09/20,0
French Guiana X 04/10/20,0
French Guiana X 04/11/20,0
French Guiana X 04/12/20,0
French Guiana X 04/13/20,0
French Guiana X 04/14/20,0
French Guiana X 04/15/20,0
French Guiana X 04/16/20,0
French Guiana X 04/17/20,0
French Guiana X 04/18/20,0
French Guiana X 04/19/20,0
French Guiana X 04/20/20,0
French Guiana X 04/21/20,2
French Guiana X 04/22/20,2
French Guiana X 04/23/20,1
French Guiana X 04/24/20,1
French Guiana X 04/25/20,1
French Guiana X 04/26/20,1
French Guiana X 04/27/20,1
French Guiana X 04/28/20,1
French Guiana X 04/29/20,1
French Guiana X 04/30/20,1
French Guiana X 05/01/20,1
French Guiana X 05/02/20,1
French Guiana X 05/03/20,1
French Guiana X 05/04/20,1
French Guiana X 05/05/20,1
French Guiana X 05/06/20,1
French Guiana X 05/07/20,1
French Guiana X 05/08/20,1
French Guiana X 05/09/20,1
French Guiana X 05/10/20,1
French Guiana X 05/11/20,1
French Guiana X 05/12/20,1
French Guiana X 05/13/20,1
French Guiana X 05/14/20,1
French Guiana X 05/15/20,1
French Guiana X 05/16/20,1
French Guiana X 05/17/20,1
French Guiana X 05/18/20,3
French Guiana X 05/19/20,3
French Guiana X 05/20/20,3
French Guiana X 05/21/20,3
French Guiana X 05/22/20,3
French Guiana X 05/23/20,3
French Guiana X 05/24/20,3
French Guiana X 05/25/20,3
French Guiana X 05/26/20,3
French Guiana X 05/27/20,3
French Guiana X 05/28/20,3
French Guiana X 05/29/20,3
French Guiana X 05/30/20,3
French Guiana X 05/31/20,3
French Guiana X 06/01/20,3
French Guiana X 06/02/20,3
French Guiana X 06/03/20,3
French Guiana X 06/04/20,3
French Guiana X 06/05/20,3
French Guiana X 06/06/20,3
French Guiana X 06/07/20,3
French Polynesia X 03/06/20,0
French Polynesia X 03/07/20,0
French Polynesia X 03/08/20,0
French Polynesia X 03/09/20,0
French Polynesia X 03/10/20,0
French Polynesia X 03/11/20,0
French Polynesia X 03/12/20,0
French Polynesia X 03/13/20,0
French Polynesia X 03/14/20,0
French Polynesia X 03/15/20,0
French Polynesia X 03/16/20,0
French Polynesia X 03/17/20,0
French Polynesia X 03/18/20,0
French Polynesia X 03/19/20,0
French Polynesia X 03/20/20,0
French Polynesia X 03/21/20,0
French Polynesia X 03/22/20,0
French Polynesia X 03/23/20,0
French Polynesia X 03/24/20,0
French Polynesia X 03/25/20,0
French Polynesia X 03/26/20,0
French Polynesia X 03/27/20,0
French Polynesia X 03/28/20,0
French Polynesia X 03/29/20,0
French Polynesia X 03/30/20,0
French Polynesia X 03/31/20,0
French Polynesia X 04/01/20,0
French Polynesia X 04/02/20,0
French Polynesia X 04/03/20,0
French Polynesia X 04/04/20,0
French Polynesia X 04/05/20,0
French Polynesia X 04/06/20,0
French Polynesia X 04/07/20,0
French Polynesia X 04/08/20,0
French Polynesia X 04/09/20,0
French Polynesia X 04/10/20,0
French Polynesia X 04/11/20,0
French Polynesia X 04/12/20,0
French Polynesia X 04/13/20,0
French Polynesia X 04/14/20,0
French Polynesia X 04/15/20,0
French Polynesia X 04/16/20,0
French Polynesia X 04/17/20,0
French Polynesia X 04/18/20,0
French Polynesia X 04/19/20,0
French Polynesia X 04/20/20,0
French Polynesia X 04/21/20,0
French Polynesia X 04/22/20,0
French Polynesia X 04/23/20,0
French Polynesia X 04/24/20,0
French Polynesia X 04/25/20,0
French Polynesia X 04/26/20,0
French Polynesia X 04/27/20,0
French Polynesia X 04/28/20,0
French Polynesia X 04/29/20,0
French Polynesia X 04/30/20,0
French Polynesia X 05/01/20,0
French Polynesia X 05/02/20,0
French Polynesia X 05/03/20,0
French Polynesia X 05/04/20,0
French Polynesia X 05/05/20,0
French Polynesia X 05/06/20,0
French Polynesia X 05/07/20,0
French Polynesia X 05/08/20,0
French Polynesia X 05/09/20,0
French Polynesia X 05/10/20,0
French Polynesia X 05/11/20,0
French Polynesia X 05/12/20,0
French Polynesia X 05/13/20,0
French Polynesia X 05/14/20,0
French Polynesia X 05/15/20,0
French Polynesia X 05/16/20,0
French Polynesia X 05/17/20,0
French Polynesia X 05/18/20,0
French Polynesia X 05/19/20,0
French Polynesia X 05/20/20,0
French Polynesia X 05/21/20,0
French Polynesia X 05/22/20,0
French Polynesia X 05/23/20,0
French Polynesia X 05/24/20,0
French Polynesia X 05/25/20,0
French Polynesia X 05/26/20,0
French Polynesia X 05/27/20,0
French Polynesia X 05/28/20,0
French Polynesia X 05/29/20,0
French Polynesia X 05/30/20,0
French Polynesia X 05/31/20,0
French Polynesia X 06/01/20,0
French Polynesia X 06/02/20,0
French Polynesia X 06/03/20,0
French Polynesia X 06/04/20,0
French Polynesia X 06/05/20,0
French Polynesia X 06/06/20,0
French Polynesia X 06/07/20,0
Gabon X 03/06/20,0
Gabon X 03/07/20,0
Gabon X 03/08/20,0
Gabon X 03/09/20,0
Gabon X 03/10/20,0
Gabon X 03/11/20,0
Gabon X 03/12/20,0
Gabon X 03/13/20,0
Gabon X 03/14/20,0
Gabon X 03/15/20,0
Gabon X 03/16/20,0
Gabon X 03/17/20,0
Gabon X 03/18/20,0
Gabon X 03/19/20,0
Gabon X 03/20/20,0
Gabon X 03/21/20,2
Gabon X 03/22/20,2
Gabon X 03/23/20,2
Gabon X 03/24/20,2
Gabon X 03/25/20,2
Gabon X 03/26/20,2
Gabon X 03/27/20,2
Gabon X 03/28/20,2
Gabon X 03/29/20,2
Gabon X 03/30/20,2
Gabon X 03/31/20,2
Gabon X 04/01/20,2
Gabon X 04/02/20,2
Gabon X 04/03/20,2
Gabon X 04/04/20,2
Gabon X 04/05/20,2
Gabon X 04/06/20,2
Gabon X 04/07/20,2
Gabon X 04/08/20,2
Gabon X 04/09/20,1
Gabon X 04/10/20,1
Gabon X 04/11/20,1
Gabon X 04/12/20,1
Gabon X 04/13/20,1
Gabon X 04/14/20,1
Gabon X 04/15/20,1
Gabon X 04/16/20,2
Gabon X 04/17/20,1
Gabon X 04/18/20,2
Gabon X 04/19/20,2
Gabon X 04/20/20,2
Gabon X 04/21/20,2
Gabon X 04/22/20,2
Gabon X 04/23/20,2
Gabon X 04/24/20,3
Gabon X 04/25/20,4
Gabon X 04/26/20,4
Gabon X 04/27/20,4
Gabon X 04/28/20,4
Gabon X 04/29/20,4
Gabon X 04/30/20,4
Gabon X 05/01/20,4
Gabon X 05/02/20,4
Gabon X 05/03/20,6
Gabon X 05/04/20,6
Gabon X 05/05/20,7
Gabon X 05/06/20,7
Gabon X 05/07/20,7
Gabon X 05/08/20,7
Gabon X 05/09/20,7
Gabon X 05/10/20,7
Gabon X 05/11/20,7
Gabon X 05/12/20,7
Gabon X 05/13/20,7
Gabon X 05/14/20,7
Gabon X 05/15/20,8
Gabon X 05/16/20,8
Gabon X 05/17/20,8
Gabon X 05/18/20,8
Gabon X 05/19/20,8
Gabon X 05/20/20,8
Gabon X 05/21/20,8
Gabon X 05/22/20,8
Gabon X 05/23/20,8
Gabon X 05/24/20,8
Gabon X 05/25/20,8
Gabon X 05/26/20,8
Gabon X 05/27/20,8
Gabon X 05/28/20,8
Gabon X 05/29/20,8
Gabon X 05/30/20,8
Gabon X 05/31/20,8
Gabon X 06/01/20,8
Gabon X 06/02/20,8
Gabon X 06/03/20,8
Gabon X 06/04/20,8
Gabon X 06/05/20,8
Gabon X 06/06/20,8
Gabon X 06/07/20,8
Gambia (the) X 03/06/20,0
Gambia (the) X 03/07/20,0
Gambia (the) X 03/08/20,0
Gambia (the) X 03/09/20,0
Gambia (the) X 03/10/20,0
Gambia (the) X 03/11/20,0
Gambia (the) X 03/12/20,0
Gambia (the) X 03/13/20,0
Gambia (the) X 03/14/20,0
Gambia (the) X 03/15/20,0
Gambia (the) X 03/16/20,0
Gambia (the) X 03/17/20,0
Gambia (the) X 03/18/20,0
Gambia (the) X 03/19/20,0
Gambia (the) X 03/20/20,0
Gambia (the) X 03/21/20,0
Gambia (the) X 03/22/20,0
Gambia (the) X 03/23/20,0
Gambia (the) X 03/24/20,2
Gambia (the) X 03/25/20,2
Gambia (the) X 03/26/20,2
Gambia (the) X 03/27/20,2
Gambia (the) X 03/28/20,1
Gambia (the) X 03/29/20,1
Gambia (the) X 03/30/20,1
Gambia (the) X 03/31/20,1
Gambia (the) X 04/01/20,1
Gambia (the) X 04/02/20,1
Gambia (the) X 04/03/20,1
Gambia (the) X 04/04/20,1
Gambia (the) X 04/05/20,1
Gambia (the) X 04/06/20,1
Gambia (the) X 04/07/20,1
Gambia (the) X 04/08/20,1
Gambia (the) X 04/09/20,1
Gambia (the) X 04/10/20,1
Gambia (the) X 04/11/20,1
Gambia (the) X 04/12/20,1
Gambia (the) X 04/13/20,1
Gambia (the) X 04/14/20,1
Gambia (the) X 04/15/20,1
Gambia (the) X 04/16/20,1
Gambia (the) X 04/17/20,1
Gambia (the) X 04/18/20,1
Gambia (the) X 04/19/20,1
Gambia (the) X 04/20/20,2
Gambia (the) X 04/21/20,1
Gambia (the) X 04/22/20,1
Gambia (the) X 04/23/20,1
Gambia (the) X 04/24/20,1
Gambia (the) X 04/25/20,1
Gambia (the) X 04/26/20,1
Gambia (the) X 04/27/20,1
Gambia (the) X 04/28/20,1
Gambia (the) X 04/29/20,1
Gambia (the) X 04/30/20,1
Gambia (the) X 05/01/20,1
Gambia (the) X 05/02/20,1
Gambia (the) X 05/03/20,1
Gambia (the) X 05/04/20,1
Gambia (the) X 05/05/20,1
Gambia (the) X 05/06/20,1
Gambia (the) X 05/07/20,1
Gambia (the) X 05/08/20,1
Gambia (the) X 05/09/20,1
Gambia (the) X 05/10/20,1
Gambia (the) X 05/11/20,1
Gambia (the) X 05/12/20,1
Gambia (the) X 05/13/20,1
Gambia (the) X 05/14/20,1
Gambia (the) X 05/15/20,1
Gambia (the) X 05/16/20,1
Gambia (the) X 05/17/20,1
Gambia (the) X 05/18/20,2
Gambia (the) X 05/19/20,2
Gambia (the) X 05/20/20,2
Gambia (the) X 05/21/20,2
Gambia (the) X 05/22/20,2
Gambia (the) X 05/23/20,2
Gambia (the) X 05/24/20,2
Gambia (the) X 05/25/20,2
Gambia (the) X 05/26/20,2
Gambia (the) X 05/27/20,2
Gambia (the) X 05/28/20,2
