Territory X Date,target,cases,Territory,Date
Colombia X 4/7/20,50,1780,Colombia,4/7/20
Colombia X 4/8/20,54,2054,Colombia,4/8/20
Colombia X 4/9/20,69,2223,Colombia,4/9/20
Colombia X 4/10/20,80,2473,Colombia,4/10/20
Colombia X 4/11/20,100,2709,Colombia,4/11/20
Colombia X 4/12/20,109,2776,Colombia,4/12/20
Colombia X 4/13/20,112,2852,Colombia,4/13/20
Colombia X 4/14/20,127,2979,Colombia,4/14/20
Colombia X 4/15/20,131,3105,Colombia,4/15/20
Colombia X 4/16/20,144,3233,Colombia,4/16/20
Colombia X 4/17/20,153,3439,Colombia,4/17/20
Colombia X 4/18/20,153,3439,Colombia,4/18/20
Colombia X 4/19/20,179,3792,Colombia,4/19/20
Colombia X 4/20/20,189,3977,Colombia,4/20/20
Colombia X 4/21/20,196,4149,Colombia,4/21/20
Colombia X 4/22/20,206,4356,Colombia,4/22/20
Colombia X 4/23/20,215,4561,Colombia,4/23/20
Colombia X 4/24/20,225,4881,Colombia,4/24/20
Colombia X 4/25/20,233,5142,Colombia,4/25/20
Colombia X 4/26/20,244,5379,Colombia,4/26/20
Colombia X 4/27/20,253,5597,Colombia,4/27/20
Colombia X 4/28/20,269,5949,Colombia,4/28/20
Colombia X 4/29/20,278,6207,Colombia,4/29/20
Colombia X 4/30/20,293,6507,Colombia,4/30/20
Colombia X 5/1/20,314,7006,Colombia,5/1/20
Colombia X 5/2/20,324,7285,Colombia,5/2/20
Colombia X 5/3/20,340,7668,Colombia,5/3/20
Colombia X 5/4/20,358,7973,Colombia,5/4/20
Colombia X 5/5/20,378,8613,Colombia,5/5/20
Colombia X 5/6/20,397,8959,Colombia,5/6/20
Comoros (the) X 1/22/20,0,0,Comoros (the),1/22/20
Comoros (the) X 1/23/20,0,0,Comoros (the),1/23/20
Comoros (the) X 1/24/20,0,0,Comoros (the),1/24/20
Comoros (the) X 1/25/20,0,0,Comoros (the),1/25/20
Comoros (the) X 1/26/20,0,0,Comoros (the),1/26/20
Comoros (the) X 1/27/20,0,0,Comoros (the),1/27/20
Comoros (the) X 1/28/20,0,0,Comoros (the),1/28/20
Comoros (the) X 1/29/20,0,0,Comoros (the),1/29/20
Comoros (the) X 1/30/20,0,0,Comoros (the),1/30/20
Comoros (the) X 1/31/20,0,0,Comoros (the),1/31/20
Comoros (the) X 2/1/20,0,0,Comoros (the),2/1/20
Comoros (the) X 2/2/20,0,0,Comoros (the),2/2/20
Comoros (the) X 2/3/20,0,0,Comoros (the),2/3/20
Comoros (the) X 2/4/20,0,0,Comoros (the),2/4/20
Comoros (the) X 2/5/20,0,0,Comoros (the),2/5/20
Comoros (the) X 2/6/20,0,0,Comoros (the),2/6/20
Comoros (the) X 2/7/20,0,0,Comoros (the),2/7/20
Comoros (the) X 2/8/20,0,0,Comoros (the),2/8/20
Comoros (the) X 2/9/20,0,0,Comoros (the),2/9/20
Comoros (the) X 2/10/20,0,0,Comoros (the),2/10/20
Comoros (the) X 2/11/20,0,0,Comoros (the),2/11/20
Comoros (the) X 2/12/20,0,0,Comoros (the),2/12/20
Comoros (the) X 2/13/20,0,0,Comoros (the),2/13/20
Comoros (the) X 2/14/20,0,0,Comoros (the),2/14/20
Comoros (the) X 2/15/20,0,0,Comoros (the),2/15/20
Comoros (the) X 2/16/20,0,0,Comoros (the),2/16/20
Comoros (the) X 2/17/20,0,0,Comoros (the),2/17/20
Comoros (the) X 2/18/20,0,0,Comoros (the),2/18/20
Comoros (the) X 2/19/20,0,0,Comoros (the),2/19/20
Comoros (the) X 2/20/20,0,0,Comoros (the),2/20/20
Comoros (the) X 2/21/20,0,0,Comoros (the),2/21/20
Comoros (the) X 2/22/20,0,0,Comoros (the),2/22/20
Comoros (the) X 2/23/20,0,0,Comoros (the),2/23/20
Comoros (the) X 2/24/20,0,0,Comoros (the),2/24/20
Comoros (the) X 2/25/20,0,0,Comoros (the),2/25/20
Comoros (the) X 2/26/20,0,0,Comoros (the),2/26/20
Comoros (the) X 2/27/20,0,0,Comoros (the),2/27/20
Comoros (the) X 2/28/20,0,0,Comoros (the),2/28/20
Comoros (the) X 2/29/20,0,0,Comoros (the),2/29/20
Comoros (the) X 3/1/20,0,0,Comoros (the),3/1/20
Comoros (the) X 3/2/20,0,0,Comoros (the),3/2/20
Comoros (the) X 3/3/20,0,0,Comoros (the),3/3/20
Comoros (the) X 3/4/20,0,0,Comoros (the),3/4/20
Comoros (the) X 3/5/20,0,0,Comoros (the),3/5/20
Comoros (the) X 3/6/20,0,0,Comoros (the),3/6/20
Comoros (the) X 3/7/20,0,0,Comoros (the),3/7/20
Comoros (the) X 3/8/20,0,0,Comoros (the),3/8/20
Comoros (the) X 3/9/20,0,0,Comoros (the),3/9/20
Comoros (the) X 3/10/20,0,0,Comoros (the),3/10/20
Comoros (the) X 3/11/20,0,0,Comoros (the),3/11/20
Comoros (the) X 3/12/20,0,0,Comoros (the),3/12/20
Comoros (the) X 3/13/20,0,0,Comoros (the),3/13/20
Comoros (the) X 3/14/20,0,0,Comoros (the),3/14/20
Comoros (the) X 3/15/20,0,0,Comoros (the),3/15/20
Comoros (the) X 3/16/20,0,0,Comoros (the),3/16/20
Comoros (the) X 3/17/20,0,0,Comoros (the),3/17/20
Comoros (the) X 3/18/20,0,0,Comoros (the),3/18/20
Comoros (the) X 3/19/20,0,0,Comoros (the),3/19/20
Comoros (the) X 3/20/20,0,0,Comoros (the),3/20/20
Comoros (the) X 3/21/20,0,0,Comoros (the),3/21/20
Comoros (the) X 3/22/20,0,0,Comoros (the),3/22/20
Comoros (the) X 3/23/20,0,0,Comoros (the),3/23/20
Comoros (the) X 3/24/20,0,0,Comoros (the),3/24/20
Comoros (the) X 3/25/20,0,0,Comoros (the),3/25/20
Comoros (the) X 3/26/20,0,0,Comoros (the),3/26/20
Comoros (the) X 3/27/20,0,0,Comoros (the),3/27/20
Comoros (the) X 3/28/20,0,0,Comoros (the),3/28/20
Comoros (the) X 3/29/20,0,0,Comoros (the),3/29/20
Comoros (the) X 3/30/20,0,0,Comoros (the),3/30/20
Comoros (the) X 3/31/20,0,0,Comoros (the),3/31/20
Comoros (the) X 4/1/20,0,0,Comoros (the),4/1/20
Comoros (the) X 4/2/20,0,0,Comoros (the),4/2/20
Comoros (the) X 4/3/20,0,0,Comoros (the),4/3/20
Comoros (the) X 4/4/20,0,0,Comoros (the),4/4/20
Comoros (the) X 4/5/20,0,0,Comoros (the),4/5/20
Comoros (the) X 4/6/20,0,0,Comoros (the),4/6/20
Comoros (the) X 4/7/20,0,0,Comoros (the),4/7/20
Comoros (the) X 4/8/20,0,0,Comoros (the),4/8/20
Comoros (the) X 4/9/20,0,0,Comoros (the),4/9/20
Comoros (the) X 4/10/20,0,0,Comoros (the),4/10/20
Comoros (the) X 4/11/20,0,0,Comoros (the),4/11/20
Comoros (the) X 4/12/20,0,0,Comoros (the),4/12/20
Comoros (the) X 4/13/20,0,0,Comoros (the),4/13/20
Comoros (the) X 4/14/20,0,0,Comoros (the),4/14/20
Comoros (the) X 4/15/20,0,0,Comoros (the),4/15/20
Comoros (the) X 4/16/20,0,0,Comoros (the),4/16/20
Comoros (the) X 4/17/20,0,0,Comoros (the),4/17/20
Comoros (the) X 4/18/20,0,0,Comoros (the),4/18/20
Comoros (the) X 4/19/20,0,0,Comoros (the),4/19/20
Comoros (the) X 4/20/20,0,0,Comoros (the),4/20/20
Comoros (the) X 4/21/20,0,0,Comoros (the),4/21/20
Comoros (the) X 4/22/20,0,0,Comoros (the),4/22/20
Comoros (the) X 4/23/20,0,0,Comoros (the),4/23/20
Comoros (the) X 4/24/20,0,0,Comoros (the),4/24/20
Comoros (the) X 4/25/20,0,0,Comoros (the),4/25/20
Comoros (the) X 4/26/20,0,0,Comoros (the),4/26/20
Comoros (the) X 4/27/20,0,0,Comoros (the),4/27/20
Comoros (the) X 4/28/20,0,0,Comoros (the),4/28/20
Comoros (the) X 4/29/20,0,0,Comoros (the),4/29/20
Comoros (the) X 4/30/20,0,0,Comoros (the),4/30/20
Comoros (the) X 5/1/20,0,0,Comoros (the),5/1/20
Comoros (the) X 5/2/20,0,0,Comoros (the),5/2/20
Comoros (the) X 5/3/20,0,0,Comoros (the),5/3/20
Comoros (the) X 5/4/20,0,0,Comoros (the),5/4/20
Comoros (the) X 5/5/20,0,0,Comoros (the),5/5/20
Comoros (the) X 5/6/20,0,0,Comoros (the),5/6/20
Congo (the) X 1/22/20,0,0,Congo (the),1/22/20
Congo (the) X 1/23/20,0,0,Congo (the),1/23/20
Congo (the) X 1/24/20,0,0,Congo (the),1/24/20
Congo (the) X 1/25/20,0,0,Congo (the),1/25/20
Congo (the) X 1/26/20,0,0,Congo (the),1/26/20
Congo (the) X 1/27/20,0,0,Congo (the),1/27/20
Congo (the) X 1/28/20,0,0,Congo (the),1/28/20
Congo (the) X 1/29/20,0,0,Congo (the),1/29/20
Congo (the) X 1/30/20,0,0,Congo (the),1/30/20
Congo (the) X 1/31/20,0,0,Congo (the),1/31/20
Congo (the) X 2/1/20,0,0,Congo (the),2/1/20
Congo (the) X 2/2/20,0,0,Congo (the),2/2/20
Congo (the) X 2/3/20,0,0,Congo (the),2/3/20
Congo (the) X 2/4/20,0,0,Congo (the),2/4/20
Congo (the) X 2/5/20,0,0,Congo (the),2/5/20
Congo (the) X 2/6/20,0,0,Congo (the),2/6/20
Congo (the) X 2/7/20,0,0,Congo (the),2/7/20
Congo (the) X 2/8/20,0,0,Congo (the),2/8/20
Congo (the) X 2/9/20,0,0,Congo (the),2/9/20
Congo (the) X 2/10/20,0,0,Congo (the),2/10/20
Congo (the) X 2/11/20,0,0,Congo (the),2/11/20
Congo (the) X 2/12/20,0,0,Congo (the),2/12/20
Congo (the) X 2/13/20,0,0,Congo (the),2/13/20
Congo (the) X 2/14/20,0,0,Congo (the),2/14/20
Congo (the) X 2/15/20,0,0,Congo (the),2/15/20
Congo (the) X 2/16/20,0,0,Congo (the),2/16/20
Congo (the) X 2/17/20,0,0,Congo (the),2/17/20
Congo (the) X 2/18/20,0,0,Congo (the),2/18/20
Congo (the) X 2/19/20,0,0,Congo (the),2/19/20
Congo (the) X 2/20/20,0,0,Congo (the),2/20/20
Congo (the) X 2/21/20,0,0,Congo (the),2/21/20
Congo (the) X 2/22/20,0,0,Congo (the),2/22/20
Congo (the) X 2/23/20,0,0,Congo (the),2/23/20
Congo (the) X 2/24/20,0,0,Congo (the),2/24/20
Congo (the) X 2/25/20,0,0,Congo (the),2/25/20
Congo (the) X 2/26/20,0,0,Congo (the),2/26/20
Congo (the) X 2/27/20,0,0,Congo (the),2/27/20
Congo (the) X 2/28/20,0,0,Congo (the),2/28/20
Congo (the) X 2/29/20,0,0,Congo (the),2/29/20
Congo (the) X 3/1/20,0,0,Congo (the),3/1/20
Congo (the) X 3/2/20,0,0,Congo (the),3/2/20
Congo (the) X 3/3/20,0,0,Congo (the),3/3/20
Congo (the) X 3/4/20,0,0,Congo (the),3/4/20
Congo (the) X 3/5/20,0,0,Congo (the),3/5/20
Congo (the) X 3/6/20,0,0,Congo (the),3/6/20
Congo (the) X 3/7/20,0,0,Congo (the),3/7/20
Congo (the) X 3/8/20,0,0,Congo (the),3/8/20
Congo (the) X 3/9/20,0,0,Congo (the),3/9/20
Congo (the) X 3/10/20,0,0,Congo (the),3/10/20
Congo (the) X 3/11/20,0,0,Congo (the),3/11/20
Congo (the) X 3/12/20,0,0,Congo (the),3/12/20
Congo (the) X 3/13/20,0,0,Congo (the),3/13/20
Congo (the) X 3/14/20,0,0,Congo (the),3/14/20
Congo (the) X 3/15/20,0,1,Congo (the),3/15/20
Congo (the) X 3/16/20,0,1,Congo (the),3/16/20
Congo (the) X 3/17/20,0,1,Congo (the),3/17/20
Congo (the) X 3/18/20,0,1,Congo (the),3/18/20
Congo (the) X 3/19/20,0,3,Congo (the),3/19/20
Congo (the) X 3/20/20,0,3,Congo (the),3/20/20
Congo (the) X 3/21/20,0,3,Congo (the),3/21/20
Congo (the) X 3/22/20,0,3,Congo (the),3/22/20
Congo (the) X 3/23/20,0,4,Congo (the),3/23/20
Congo (the) X 3/24/20,0,4,Congo (the),3/24/20
Congo (the) X 3/25/20,0,4,Congo (the),3/25/20
Congo (the) X 3/26/20,0,4,Congo (the),3/26/20
Congo (the) X 3/27/20,0,4,Congo (the),3/27/20
Congo (the) X 3/28/20,0,4,Congo (the),3/28/20
Congo (the) X 3/29/20,0,19,Congo (the),3/29/20
Congo (the) X 3/30/20,0,19,Congo (the),3/30/20
Congo (the) X 3/31/20,0,19,Congo (the),3/31/20
Congo (the) X 4/1/20,0,19,Congo (the),4/1/20
Congo (the) X 4/2/20,2,22,Congo (the),4/2/20
Congo (the) X 4/3/20,2,22,Congo (the),4/3/20
Congo (the) X 4/4/20,2,22,Congo (the),4/4/20
Congo (the) X 4/5/20,5,45,Congo (the),4/5/20
Congo (the) X 4/6/20,5,45,Congo (the),4/6/20
Congo (the) X 4/7/20,5,45,Congo (the),4/7/20
Congo (the) X 4/8/20,5,45,Congo (the),4/8/20
Congo (the) X 4/9/20,5,60,Congo (the),4/9/20
Congo (the) X 4/10/20,5,60,Congo (the),4/10/20
Congo (the) X 4/11/20,5,60,Congo (the),4/11/20
Congo (the) X 4/12/20,5,60,Congo (the),4/12/20
Congo (the) X 4/13/20,5,60,Congo (the),4/13/20
Congo (the) X 4/14/20,5,60,Congo (the),4/14/20
Congo (the) X 4/15/20,5,117,Congo (the),4/15/20
Congo (the) X 4/16/20,5,117,Congo (the),4/16/20
Congo (the) X 4/17/20,6,143,Congo (the),4/17/20
Congo (the) X 4/18/20,6,143,Congo (the),4/18/20
Congo (the) X 4/19/20,6,143,Congo (the),4/19/20
Congo (the) X 4/20/20,6,160,Congo (the),4/20/20
Congo (the) X 4/21/20,6,165,Congo (the),4/21/20
Congo (the) X 4/22/20,6,186,Congo (the),4/22/20
Congo (the) X 4/23/20,6,186,Congo (the),4/23/20
Congo (the) X 4/24/20,6,200,Congo (the),4/24/20
Congo (the) X 4/25/20,6,200,Congo (the),4/25/20
Congo (the) X 4/26/20,6,200,Congo (the),4/26/20
Congo (the) X 4/27/20,6,200,Congo (the),4/27/20
Congo (the) X 4/28/20,8,207,Congo (the),4/28/20
Congo (the) X 4/29/20,8,207,Congo (the),4/29/20
Congo (the) X 4/30/20,9,220,Congo (the),4/30/20
Congo (the) X 5/1/20,9,229,Congo (the),5/1/20
Congo (the) X 5/2/20,9,229,Congo (the),5/2/20
Congo (the) X 5/3/20,9,229,Congo (the),5/3/20
Congo (the) X 5/4/20,10,236,Congo (the),5/4/20
Congo (the) X 5/5/20,10,236,Congo (the),5/5/20
Congo (the) X 5/6/20,10,264,Congo (the),5/6/20
Costa Rica X 1/22/20,0,0,Costa Rica,1/22/20
Costa Rica X 1/23/20,0,0,Costa Rica,1/23/20
Costa Rica X 1/24/20,0,0,Costa Rica,1/24/20
Costa Rica X 1/25/20,0,0,Costa Rica,1/25/20
Costa Rica X 1/26/20,0,0,Costa Rica,1/26/20
Costa Rica X 1/27/20,0,0,Costa Rica,1/27/20
Costa Rica X 1/28/20,0,0,Costa Rica,1/28/20
Costa Rica X 1/29/20,0,0,Costa Rica,1/29/20
Costa Rica X 1/30/20,0,0,Costa Rica,1/30/20
Costa Rica X 1/31/20,0,0,Costa Rica,1/31/20
Costa Rica X 2/1/20,0,0,Costa Rica,2/1/20
Costa Rica X 2/2/20,0,0,Costa Rica,2/2/20
Costa Rica X 2/3/20,0,0,Costa Rica,2/3/20
Costa Rica X 2/4/20,0,0,Costa Rica,2/4/20
Costa Rica X 2/5/20,0,0,Costa Rica,2/5/20
Costa Rica X 2/6/20,0,0,Costa Rica,2/6/20
Costa Rica X 2/7/20,0,0,Costa Rica,2/7/20
Costa Rica X 2/8/20,0,0,Costa Rica,2/8/20
Costa Rica X 2/9/20,0,0,Costa Rica,2/9/20
Costa Rica X 2/10/20,0,0,Costa Rica,2/10/20
Costa Rica X 2/11/20,0,0,Costa Rica,2/11/20
Costa Rica X 2/12/20,0,0,Costa Rica,2/12/20
Costa Rica X 2/13/20,0,0,Costa Rica,2/13/20
Costa Rica X 2/14/20,0,0,Costa Rica,2/14/20
Costa Rica X 2/15/20,0,0,Costa Rica,2/15/20
Costa Rica X 2/16/20,0,0,Costa Rica,2/16/20
Costa Rica X 2/17/20,0,0,Costa Rica,2/17/20
Costa Rica X 2/18/20,0,0,Costa Rica,2/18/20
Costa Rica X 2/19/20,0,0,Costa Rica,2/19/20
Costa Rica X 2/20/20,0,0,Costa Rica,2/20/20
Costa Rica X 2/21/20,0,0,Costa Rica,2/21/20
Costa Rica X 2/22/20,0,0,Costa Rica,2/22/20
Costa Rica X 2/23/20,0,0,Costa Rica,2/23/20
Costa Rica X 2/24/20,0,0,Costa Rica,2/24/20
Costa Rica X 2/25/20,0,0,Costa Rica,2/25/20
Costa Rica X 2/26/20,0,0,Costa Rica,2/26/20
Costa Rica X 2/27/20,0,0,Costa Rica,2/27/20
Costa Rica X 2/28/20,0,0,Costa Rica,2/28/20
Costa Rica X 2/29/20,0,0,Costa Rica,2/29/20
Costa Rica X 3/1/20,0,0,Costa Rica,3/1/20
Costa Rica X 3/2/20,0,0,Costa Rica,3/2/20
Costa Rica X 3/3/20,0,0,Costa Rica,3/3/20
Costa Rica X 3/4/20,0,0,Costa Rica,3/4/20
Costa Rica X 3/5/20,0,0,Costa Rica,3/5/20
Costa Rica X 3/6/20,0,1,Costa Rica,3/6/20
Costa Rica X 3/7/20,0,1,Costa Rica,3/7/20
Costa Rica X 3/8/20,0,5,Costa Rica,3/8/20
Costa Rica X 3/9/20,0,9,Costa Rica,3/9/20
Costa Rica X 3/10/20,0,9,Costa Rica,3/10/20
Costa Rica X 3/11/20,0,13,Costa Rica,3/11/20
Costa Rica X 3/12/20,0,22,Costa Rica,3/12/20
Costa Rica X 3/13/20,0,23,Costa Rica,3/13/20
Costa Rica X 3/14/20,0,26,Costa Rica,3/14/20
Costa Rica X 3/15/20,0,27,Costa Rica,3/15/20
Costa Rica X 3/16/20,0,35,Costa Rica,3/16/20
Costa Rica X 3/17/20,0,41,Costa Rica,3/17/20
Costa Rica X 3/18/20,0,50,Costa Rica,3/18/20
Costa Rica X 3/19/20,1,69,Costa Rica,3/19/20
Costa Rica X 3/20/20,1,89,Costa Rica,3/20/20
Costa Rica X 3/21/20,2,117,Costa Rica,3/21/20
Costa Rica X 3/22/20,2,134,Costa Rica,3/22/20
Costa Rica X 3/23/20,2,158,Costa Rica,3/23/20
Costa Rica X 3/24/20,2,177,Costa Rica,3/24/20
Costa Rica X 3/25/20,2,201,Costa Rica,3/25/20
Costa Rica X 3/26/20,2,231,Costa Rica,3/26/20
Costa Rica X 3/27/20,2,263,Costa Rica,3/27/20
Costa Rica X 3/28/20,2,295,Costa Rica,3/28/20
Costa Rica X 3/29/20,2,314,Costa Rica,3/29/20
Costa Rica X 3/30/20,2,330,Costa Rica,3/30/20
Costa Rica X 3/31/20,2,347,Costa Rica,3/31/20
Costa Rica X 4/1/20,2,375,Costa Rica,4/1/20
Costa Rica X 4/2/20,2,396,Costa Rica,4/2/20
Costa Rica X 4/3/20,2,416,Costa Rica,4/3/20
Costa Rica X 4/4/20,2,435,Costa Rica,4/4/20
Costa Rica X 4/5/20,2,454,Costa Rica,4/5/20
Costa Rica X 4/6/20,2,467,Costa Rica,4/6/20
Costa Rica X 4/7/20,2,483,Costa Rica,4/7/20
Costa Rica X 4/8/20,3,502,Costa Rica,4/8/20
Costa Rica X 4/9/20,3,539,Costa Rica,4/9/20
Costa Rica X 4/10/20,3,558,Costa Rica,4/10/20
Costa Rica X 4/11/20,3,577,Costa Rica,4/11/20
Costa Rica X 4/12/20,3,595,Costa Rica,4/12/20
Costa Rica X 4/13/20,3,612,Costa Rica,4/13/20
Costa Rica X 4/14/20,3,618,Costa Rica,4/14/20
Costa Rica X 4/15/20,4,626,Costa Rica,4/15/20
Costa Rica X 4/16/20,4,642,Costa Rica,4/16/20
Costa Rica X 4/17/20,4,649,Costa Rica,4/17/20
Costa Rica X 4/18/20,4,655,Costa Rica,4/18/20
Costa Rica X 4/19/20,5,660,Costa Rica,4/19/20
Costa Rica X 4/20/20,6,662,Costa Rica,4/20/20
Costa Rica X 4/21/20,6,669,Costa Rica,4/21/20
Costa Rica X 4/22/20,6,681,Costa Rica,4/22/20
Costa Rica X 4/23/20,6,686,Costa Rica,4/23/20
Costa Rica X 4/24/20,6,687,Costa Rica,4/24/20
Costa Rica X 4/25/20,6,693,Costa Rica,4/25/20
Costa Rica X 4/26/20,6,695,Costa Rica,4/26/20
Costa Rica X 4/27/20,6,697,Costa Rica,4/27/20
Costa Rica X 4/28/20,6,705,Costa Rica,4/28/20
Costa Rica X 4/29/20,6,713,Costa Rica,4/29/20
Costa Rica X 4/30/20,6,719,Costa Rica,4/30/20
Costa Rica X 5/1/20,6,725,Costa Rica,5/1/20
Costa Rica X 5/2/20,6,733,Costa Rica,5/2/20
Costa Rica X 5/3/20,6,739,Costa Rica,5/3/20
Costa Rica X 5/4/20,6,742,Costa Rica,5/4/20
Costa Rica X 5/5/20,6,755,Costa Rica,5/5/20
Costa Rica X 5/6/20,6,761,Costa Rica,5/6/20
Croatia X 1/22/20,0,0,Croatia,1/22/20
Croatia X 1/23/20,0,0,Croatia,1/23/20
Croatia X 1/24/20,0,0,Croatia,1/24/20
Croatia X 1/25/20,0,0,Croatia,1/25/20
Croatia X 1/26/20,0,0,Croatia,1/26/20
Croatia X 1/27/20,0,0,Croatia,1/27/20
Croatia X 1/28/20,0,0,Croatia,1/28/20
Croatia X 1/29/20,0,0,Croatia,1/29/20
Croatia X 1/30/20,0,0,Croatia,1/30/20
Croatia X 1/31/20,0,0,Croatia,1/31/20
Croatia X 2/1/20,0,0,Croatia,2/1/20
Croatia X 2/2/20,0,0,Croatia,2/2/20
Croatia X 2/3/20,0,0,Croatia,2/3/20
Croatia X 2/4/20,0,0,Croatia,2/4/20
Croatia X 2/5/20,0,0,Croatia,2/5/20
Croatia X 2/6/20,0,0,Croatia,2/6/20
Croatia X 2/7/20,0,0,Croatia,2/7/20
Croatia X 2/8/20,0,0,Croatia,2/8/20
Croatia X 2/9/20,0,0,Croatia,2/9/20
Croatia X 2/10/20,0,0,Croatia,2/10/20
Croatia X 2/11/20,0,0,Croatia,2/11/20
Croatia X 2/12/20,0,0,Croatia,2/12/20
Croatia X 2/13/20,0,0,Croatia,2/13/20
Croatia X 2/14/20,0,0,Croatia,2/14/20
Croatia X 2/15/20,0,0,Croatia,2/15/20
Croatia X 2/16/20,0,0,Croatia,2/16/20
Croatia X 2/17/20,0,0,Croatia,2/17/20
Croatia X 2/18/20,0,0,Croatia,2/18/20
Croatia X 2/19/20,0,0,Croatia,2/19/20
Croatia X 2/20/20,0,0,Croatia,2/20/20
Croatia X 2/21/20,0,0,Croatia,2/21/20
Croatia X 2/22/20,0,0,Croatia,2/22/20
Croatia X 2/23/20,0,0,Croatia,2/23/20
Croatia X 2/24/20,0,0,Croatia,2/24/20
Croatia X 2/25/20,0,1,Croatia,2/25/20
Croatia X 2/26/20,0,3,Croatia,2/26/20
Croatia X 2/27/20,0,3,Croatia,2/27/20
Croatia X 2/28/20,0,5,Croatia,2/28/20
Croatia X 2/29/20,0,6,Croatia,2/29/20
Croatia X 3/1/20,0,7,Croatia,3/1/20
Croatia X 3/2/20,0,7,Croatia,3/2/20
Croatia X 3/3/20,0,9,Croatia,3/3/20
Croatia X 3/4/20,0,10,Croatia,3/4/20
Croatia X 3/5/20,0,10,Croatia,3/5/20
Croatia X 3/6/20,0,11,Croatia,3/6/20
Croatia X 3/7/20,0,12,Croatia,3/7/20
Croatia X 3/8/20,0,12,Croatia,3/8/20
Croatia X 3/9/20,0,12,Croatia,3/9/20
Croatia X 3/10/20,0,14,Croatia,3/10/20
Croatia X 3/11/20,0,19,Croatia,3/11/20
Croatia X 3/12/20,0,19,Croatia,3/12/20
Croatia X 3/13/20,0,32,Croatia,3/13/20
Croatia X 3/14/20,0,38,Croatia,3/14/20
Croatia X 3/15/20,0,49,Croatia,3/15/20
Croatia X 3/16/20,0,57,Croatia,3/16/20
Croatia X 3/17/20,0,65,Croatia,3/17/20
Croatia X 3/18/20,0,81,Croatia,3/18/20
Croatia X 3/19/20,1,105,Croatia,3/19/20
Croatia X 3/20/20,1,128,Croatia,3/20/20
Croatia X 3/21/20,1,206,Croatia,3/21/20
Croatia X 3/22/20,1,254,Croatia,3/22/20
Croatia X 3/23/20,1,315,Croatia,3/23/20
Croatia X 3/24/20,1,382,Croatia,3/24/20
Croatia X 3/25/20,1,442,Croatia,3/25/20
Croatia X 3/26/20,3,495,Croatia,3/26/20
Croatia X 3/27/20,3,586,Croatia,3/27/20
Croatia X 3/28/20,5,657,Croatia,3/28/20
Croatia X 3/29/20,6,713,Croatia,3/29/20
Croatia X 3/30/20,6,790,Croatia,3/30/20
Croatia X 3/31/20,6,867,Croatia,3/31/20
Croatia X 4/1/20,6,963,Croatia,4/1/20
Croatia X 4/2/20,7,1011,Croatia,4/2/20
Croatia X 4/3/20,8,1079,Croatia,4/3/20
Croatia X 4/4/20,12,1126,Croatia,4/4/20
Croatia X 4/5/20,15,1182,Croatia,4/5/20
Croatia X 4/6/20,16,1222,Croatia,4/6/20
Croatia X 4/7/20,18,1282,Croatia,4/7/20
Croatia X 4/8/20,19,1343,Croatia,4/8/20
Croatia X 4/9/20,20,1407,Croatia,4/9/20
Croatia X 4/10/20,21,1495,Croatia,4/10/20
Croatia X 4/11/20,21,1534,Croatia,4/11/20
Croatia X 4/12/20,23,1600,Croatia,4/12/20
Croatia X 4/13/20,25,1650,Croatia,4/13/20
Croatia X 4/14/20,31,1704,Croatia,4/14/20
Croatia X 4/15/20,33,1741,Croatia,4/15/20
Croatia X 4/16/20,35,1791,Croatia,4/16/20
Croatia X 4/17/20,36,1814,Croatia,4/17/20
Croatia X 4/18/20,39,1832,Croatia,4/18/20
Croatia X 4/19/20,47,1871,Croatia,4/19/20
Croatia X 4/20/20,47,1881,Croatia,4/20/20
Croatia X 4/21/20,48,1908,Croatia,4/21/20
Croatia X 4/22/20,48,1950,Croatia,4/22/20
Croatia X 4/23/20,50,1981,Croatia,4/23/20
Croatia X 4/24/20,51,2009,Croatia,4/24/20
Croatia X 4/25/20,54,2016,Croatia,4/25/20
Croatia X 4/26/20,55,2030,Croatia,4/26/20
Croatia X 4/27/20,59,2039,Croatia,4/27/20
Croatia X 4/28/20,63,2047,Croatia,4/28/20
Croatia X 4/29/20,67,2062,Croatia,4/29/20
Croatia X 4/30/20,69,2076,Croatia,4/30/20
Croatia X 5/1/20,75,2085,Croatia,5/1/20
Croatia X 5/2/20,77,2088,Croatia,5/2/20
Croatia X 5/3/20,79,2096,Croatia,5/3/20
Croatia X 5/4/20,80,2101,Croatia,5/4/20
Croatia X 5/5/20,83,2112,Croatia,5/5/20
Croatia X 5/6/20,85,2119,Croatia,5/6/20
Cuba X 1/22/20,0,0,Cuba,1/22/20
Cuba X 1/23/20,0,0,Cuba,1/23/20
Cuba X 1/24/20,0,0,Cuba,1/24/20
Cuba X 1/25/20,0,0,Cuba,1/25/20
Cuba X 1/26/20,0,0,Cuba,1/26/20
Cuba X 1/27/20,0,0,Cuba,1/27/20
Cuba X 1/28/20,0,0,Cuba,1/28/20
Cuba X 1/29/20,0,0,Cuba,1/29/20
Cuba X 1/30/20,0,0,Cuba,1/30/20
Cuba X 1/31/20,0,0,Cuba,1/31/20
Cuba X 2/1/20,0,0,Cuba,2/1/20
Cuba X 2/2/20,0,0,Cuba,2/2/20
Cuba X 2/3/20,0,0,Cuba,2/3/20
Cuba X 2/4/20,0,0,Cuba,2/4/20
